Enrollment ID,Legal Business Name,Street Address Line 1,Street Address Line 2,City,State,ZIP Code,Practice Location Phone Number,Specialty Name,Geographic Location Type Description,Geographic Location City Name,Geographic Location State Code,Geographic Location ZIP Code,State County Name
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,TOPANGA,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,CANYON COUNTY,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,ARTESIA,CA,--,--
O20230714001741,ELITE INFUSION CARE LLC,1440 N HARBOR BLVD,STE 916,FULLERTON,CA,92835-4127,(714) 519-6993,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,CA,--,LOS ANGELES
O20230714001741,ELITE INFUSION CARE LLC,1440 N HARBOR BLVD,STE 916,FULLERTON,CA,92835-4127,(714) 519-6993,HOME INFUSION THERAPY,RENDERING AREA,--,CA,--,LOS ANGELES
O20230714001741,ELITE INFUSION CARE LLC,1440 N HARBOR BLVD,STE 916,FULLERTON,CA,92835-4127,(714) 519-6993,HOME INFUSION THERAPY,RENDERING AREA,--,CA,--,RIVERSIDE
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,SOUTH PASADENA,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,CITY OF INDUSTRY,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,BEVERLY HILLS,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,CULVER CITY,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,INGLEWOOD,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,NORTHRIDGE,CA,--,--
O20230118000701,VASCULAR ACCESS PLUS LLC,12100 W CENTER RD,STE 524,OMAHA,NE,68144-3960,(855) 742-2827,HOME INFUSION THERAPY,RENDERING AREA,--,NE,--,--
O20230427001393,"EAST TEXAS PHC, LLC",602 E WHALEY ST,--,LONGVIEW,TX,75601-6525,(903) 753-2273,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,TX,--,MARION
O20230427001393,"EAST TEXAS PHC, LLC",602 E WHALEY ST,--,LONGVIEW,TX,75601-6525,(903) 753-2273,HOME INFUSION THERAPY,RENDERING AREA,--,TX,--,ANDERSON
O20230427001393,"EAST TEXAS PHC, LLC",602 E WHALEY ST,--,LONGVIEW,TX,75601-6525,(903) 753-2273,HOME INFUSION THERAPY,RENDERING AREA,--,TX,--,CHEROKEE
O20221221001110,"NAPLES HOME HEALTH CARE ,INC",501 GOODLETTE RD,STE C200,NAPLES,FL,34102-5666,(239) 465-0224,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,FL,--,CHARLOTTE
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,GRANADA HILLS,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,COMPTON,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,SANTA FE SPRINGS,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,LOMITA,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,SILVERADO,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,SIMI VALLEY,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,ANAHEIM,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,ORANGE,CA,--,--
O20230113001397,TARLANI CORP,2347 HONOLULU AVE,--,MONTROSE,CA,91020-1821,(818) 241-4444,HOME INFUSION THERAPY,RENDERING AREA,MONTCLAIR,CA,--,--
O20230515003399,"BAYSIDE SOLUTIONS, INC.",1001 2ND ST,BLDG 1,CORPUS CHRISTI,TX,78404-2374,(361) 452-3384,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,TX,--,JIM WELLS
O20201223001304,HORIZON HOME CARE & HOSPICE INC,13111 N PORT WASHINGTON RD,--,MEQUON,WI,53097-2416,(414) 365-8300,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,WI,--,CALUMET
O20201223001304,HORIZON HOME CARE & HOSPICE INC,8503 75TH ST,STE B,KENOSHA,WI,53142-7620,(414) 365-8300,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,WI,--,CALUMET
O20201223001304,HORIZON HOME CARE & HOSPICE INC,13111 N PORT WASHINGTON RD,--,MEQUON,WI,53097-2416,(414) 365-8300,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,WI,--,WINNEBAGO
O20210302000198,KABAFUSION IN LLC,11711 N COLLEGE AVE,STE 125,CARMEL,IN,46032-5668,(800) 906-0050,HOME INFUSION THERAPY,--,--,--,--,--
O20220203001062,MKARE MANAGEMENT INC,147 AUBURN RDG,--,SPRING BRANCH,TX,78070-6001,(210) 663-0169,HOME INFUSION THERAPY,RENDERING AREA,--,TX,--,BANDERA
O20220926000638,OPTUM INFUSION SERVICES 501 INC,1867 LACKLAND HILL PKWY,--,SAINT LOUIS,MO,63146-3545,(800) 560-8424,HOME INFUSION THERAPY,RENDERING AREA,--,MO,--,--
O20221102001119,AMBER ENTERPRISES INC,10 MEDICAL PARKWAY PLAZA 3,SUITE 107,FARMERS BRANCH,TX,75234-7840,(888) 370-1724,HOME INFUSION THERAPY,RENDERING AREA,--,AZ,--,--
O20221117001910,AMBER ENTERPRISES INC,1 E ERIE ST,STE 630,CHICAGO,IL,60611-4756,(888) 370-1724,HOME INFUSION THERAPY,RENDERING AREA,--,MO,--,--
O20210416000228,CATHOLIC HEALTH SYSTEM INFUSION PHARMACY INC,6350 TRANSIT RD,--,DEPEW,NY,14043-1039,(716) 685-4870,HOME INFUSION THERAPY,RENDERING AREA,EAST AMHERST,NY,--,--
O20210416000228,CATHOLIC HEALTH SYSTEM INFUSION PHARMACY INC,6350 TRANSIT RD,--,DEPEW,NY,14043-1039,(716) 685-4870,HOME INFUSION THERAPY,RENDERING AREA,GLENWOOD,NY,--,--
O20210416000228,CATHOLIC HEALTH SYSTEM INFUSION PHARMACY INC,6350 TRANSIT RD,--,DEPEW,NY,14043-1039,(716) 685-4870,HOME INFUSION THERAPY,RENDERING AREA,AKRON,NY,--,--
O20210416000228,CATHOLIC HEALTH SYSTEM INFUSION PHARMACY INC,6350 TRANSIT RD,--,DEPEW,NY,14043-1039,(716) 685-4870,HOME INFUSION THERAPY,RENDERING AREA,WILLIAMSVILLE,NY,--,--
O20210416000228,CATHOLIC HEALTH SYSTEM INFUSION PHARMACY INC,6350 TRANSIT RD,--,DEPEW,NY,14043-1039,(716) 685-4870,HOME INFUSION THERAPY,RENDERING AREA,BOSTON,NY,--,--
O20210416000228,CATHOLIC HEALTH SYSTEM INFUSION PHARMACY INC,6350 TRANSIT RD,--,DEPEW,NY,14043-1039,(716) 685-4870,HOME INFUSION THERAPY,RENDERING AREA,CLARENCE,NY,--,--
O20220810003389,EVERCARE CHOICE INC,31 CERONE PL,--,NEWBURGH,NY,12550-5104,(845) 569-0500,HOME INFUSION THERAPY,RENDERING AREA,--,NY,--,ORANGE
O20210226001747,IVEDCO LLC,3000 KELLWAY DR,STE 110,CARROLLTON,TX,75006-3356,(800) 333-0660,HOME INFUSION THERAPY,RENDERING AREA,--,TX,--,--
O20210309002322,PROVIDENCE HEALTH & SERVICES OREGON,840 ROYAL AVE,STE 120,MEDFORD,OR,97504-6461,(541) 732-5566,HOME INFUSION THERAPY,RENDERING AREA,--,OR,--,CLATSOP
O20210309002322,PROVIDENCE HEALTH & SERVICES OREGON,6410 NE HALSEY ST,STE 400,PORTLAND,OR,97213-4759,(503) 215-4633,HOME INFUSION THERAPY,RENDERING AREA,--,OR,--,CROOK
O20210309002322,PROVIDENCE HEALTH & SERVICES OREGON,840 ROYAL AVE,STE 120,MEDFORD,OR,97504-6461,(541) 732-5566,HOME INFUSION THERAPY,RENDERING AREA,--,OR,--,WASHINGTON
O20210309002322,PROVIDENCE HEALTH & SERVICES OREGON,6410 NE HALSEY ST,STE 400,PORTLAND,OR,97213-4759,(503) 215-4633,HOME INFUSION THERAPY,RENDERING AREA,--,OR,--,WHEELER
O20210227000109,OPTUM INFUSION SERVICES 500 INC,2685 PATTON ROAD,--,ROSEVILLE,MN,55113,(866) 868-2503,HOME INFUSION THERAPY,RENDERING AREA,--,MN,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,TARZANA,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,WHITTIER,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,LYNWOOD,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,BIG BEAR,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,ROLLING HILLS ESTATES,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,CERRITOS,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,PASADENA,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,ARCADIA,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,BELL GARDENS,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,FAWNSKIN,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,HACIENDA HEIGHTS,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,HELNDALE,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,LOS ANGELES,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,MAYWOOD,CA,--,--
O20210503000485,CORAM ALTERNATE SITE SERVICES INC,4310 E COTTON CENTER BLVD,STE 110,PHOENIX,AZ,85040-8857,(602) 438-7888,HOME INFUSION THERAPY,RENDERING AREA,--,AZ,--,--
O20210818002720,PARAGON INFUSION CARE INC,1922 DRY CREEK WAY,SUITE 110 PARAGON INFUSION CARE,SAN ANTONIO,TX,78259-1840,(210) 591-6700,HOME INFUSION THERAPY,RENDERING AREA,GONZALES,TX,--,--
O20210818002720,PARAGON INFUSION CARE INC,11691 WESTHEIMER RD,STE 1B,HOUSTON,TX,77077-6709,(713) 860-1750,HOME INFUSION THERAPY,RENDERING AREA,BLANCO,TX,--,--
O20210818002720,PARAGON INFUSION CARE INC,3033 W PRESIDENT GEORGE BUSH HWY,STE 100-A,PLANO,TX,75075-5752,(972) 588-1000,HOME INFUSION THERAPY,RENDERING AREA,KERR,TX,--,--
O20210818002720,PARAGON INFUSION CARE INC,1922 DRY CREEK WAY,SUITE 110 PARAGON INFUSION CARE,SAN ANTONIO,TX,78259-1840,(210) 591-6700,HOME INFUSION THERAPY,RENDERING AREA,KERR,TX,--,--
O20221206001163,HYVACS LLC,215 10TH ST STE 110,HY-VEE PHARMACY SOLUTIONS,DES MOINES,IA,50309-3608,(877) 794-9833,HOME INFUSION THERAPY,RENDERING AREA,--,IL,--,--
O20221207002082,RCVC,250 CHATEAU DR SW,STE 112,HUNTSVILLE,AL,35801-3497,(256) 970-1800,HOME INFUSION THERAPY,RENDERING AREA,--,AL,--,--
O20211014001079,PRESENCE HOME CARE,555 W COURT ST,--,KANKAKEE,IL,60901-3664,(815) 937-2475,HOME INFUSION THERAPY,RENDERING AREA,ANDRES,IL,--,--
O20211014001079,PRESENCE HOME CARE,555 W COURT ST,--,KANKAKEE,IL,60901-3664,(815) 937-2475,HOME INFUSION THERAPY,RENDERING AREA,MONEE,IL,--,--
O20210317000994,"HOME AIDE SERVICE OF EASTERN NEW YORK, INC.",433 RIVER ST,STE 3000,TROY,NY,12180-2250,(518) 274-6200 x 1310,HOME INFUSION THERAPY,RENDERING AREA,--,NY,--,RENSSELAER
O20210315001667,"OPTIMA CARE HOME HEALTH SERVICES, INC.",4686 ONTARIO MILLS PKWY,STE 201,ONTARIO,CA,91764-5104,(909) 980-0002,HOME INFUSION THERAPY,RENDERING AREA,LOS ALAMITOS,CA,--,--
O20210315001667,"OPTIMA CARE HOME HEALTH SERVICES, INC.",4686 ONTARIO MILLS PKWY,STE 201,ONTARIO,CA,91764-5104,(909) 980-0002,HOME INFUSION THERAPY,RENDERING AREA,NATIONAL CITY,CA,--,--
O20210315001667,"OPTIMA CARE HOME HEALTH SERVICES, INC.",4686 ONTARIO MILLS PKWY,STE 201,ONTARIO,CA,91764-5104,(909) 980-0002,HOME INFUSION THERAPY,RENDERING AREA,COSTA MESA,CA,--,--
O20210315001667,"OPTIMA CARE HOME HEALTH SERVICES, INC.",4686 ONTARIO MILLS PKWY,STE 201,ONTARIO,CA,91764-5104,(909) 980-0002,HOME INFUSION THERAPY,RENDERING AREA,SAWTELLE,CA,--,--
O20210315001667,"OPTIMA CARE HOME HEALTH SERVICES, INC.",4686 ONTARIO MILLS PKWY,STE 201,ONTARIO,CA,91764-5104,(909) 980-0002,HOME INFUSION THERAPY,RENDERING AREA,LA HABRA,CA,--,--
O20210315001667,"OPTIMA CARE HOME HEALTH SERVICES, INC.",4686 ONTARIO MILLS PKWY,STE 201,ONTARIO,CA,91764-5104,(909) 980-0002,HOME INFUSION THERAPY,RENDERING AREA,DURMID,CA,--,--
O20210315001667,"OPTIMA CARE HOME HEALTH SERVICES, INC.",4686 ONTARIO MILLS PKWY,STE 201,ONTARIO,CA,91764-5104,(909) 980-0002,HOME INFUSION THERAPY,RENDERING AREA,CYPRESS,CA,--,--
O20210315001667,"OPTIMA CARE HOME HEALTH SERVICES, INC.",4686 ONTARIO MILLS PKWY,STE 201,ONTARIO,CA,91764-5104,(909) 980-0002,HOME INFUSION THERAPY,RENDERING AREA,RIBBONWOOD,CA,--,--
O20210315001667,"OPTIMA CARE HOME HEALTH SERVICES, INC.",4686 ONTARIO MILLS PKWY,STE 201,ONTARIO,CA,91764-5104,(909) 980-0002,HOME INFUSION THERAPY,RENDERING AREA,MILLIGAN,CA,--,--
O20210315001667,"OPTIMA CARE HOME HEALTH SERVICES, INC.",4686 ONTARIO MILLS PKWY,STE 201,ONTARIO,CA,91764-5104,(909) 980-0002,HOME INFUSION THERAPY,RENDERING AREA,JURUPA VALLEY,CA,--,--
O20210315001667,"OPTIMA CARE HOME HEALTH SERVICES, INC.",4686 ONTARIO MILLS PKWY,STE 201,ONTARIO,CA,91764-5104,(909) 980-0002,HOME INFUSION THERAPY,RENDERING AREA,EL CAJON,CA,--,--
O20210315001667,"OPTIMA CARE HOME HEALTH SERVICES, INC.",4686 ONTARIO MILLS PKWY,STE 201,ONTARIO,CA,91764-5104,(909) 980-0002,HOME INFUSION THERAPY,RENDERING AREA,VERNON,CA,--,--
O20210315001667,"OPTIMA CARE HOME HEALTH SERVICES, INC.",4686 ONTARIO MILLS PKWY,STE 201,ONTARIO,CA,91764-5104,(909) 980-0002,HOME INFUSION THERAPY,RENDERING AREA,BEAUMONT,CA,--,--
O20210301001710,CONTINUUMRX INC,14303 SULLYFIELD CIR STE C,"CONTINUUMRX OF NORTH VIRGINIA, LLC.",CHANTILLY,VA,20151-1631,(800) 665-2850,HOME INFUSION THERAPY,RENDERING AREA,--,DC,--,--
O20210629000233,HEALING HOME HEALTHCARE INC,7000 INFANTRY RIDGE RD,STE 110,MANASSAS,VA,20109-2370,(703) 650-0576,HOME INFUSION THERAPY,RENDERING AREA,CLARKE,VA,--,--
O20210629000233,HEALING HOME HEALTHCARE INC,7000 INFANTRY RIDGE RD,STE 110,MANASSAS,VA,20109-2370,(703) 650-0576,HOME INFUSION THERAPY,RENDERING AREA,WINCHESTER,VA,--,--
O20221115000486,"GRACIOUS HEART NURSING SERVICES, LLC",1884 WESTVILLE RD,--,MARYDEL,DE,19964-2026,(302) 343-9083,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,DE,--,--
O20210326000312,HOME CARE SERVICES INC,160 RARITAN CENTER PARKWAY STE 18,HOME CARE SVCS INC DBA KABAFUSION NJ,EDISON,NJ,08837-3637,(800) 383-8393,HOME INFUSION THERAPY,RENDERING AREA,--,SC,--,--
O20210217000391,AMATUS HEALTH CARE LLC,2010 VALLEY VIEW LN,STE 200,FARMERS BRANCH,TX,75234-8915,(972) 249-4999,HOME INFUSION THERAPY,RENDERING AREA,SOMERVELL,TX,--,--
O20210217000391,AMATUS HEALTH CARE LLC,2010 VALLEY VIEW LN,STE 200,FARMERS BRANCH,TX,75234-8915,(972) 249-4999,HOME INFUSION THERAPY,RENDERING AREA,GREGG,TX,--,--
O20210916002510,WESTCARE INC,8811 AMERICAN WAY,STE 150,ENGLEWOOD,CO,80112-7154,(303) 770-5065,HOME INFUSION THERAPY,RENDERING AREA,--,CO,--,GILPIN
O20210225003055,ACCREDO HEALTH GROUP INC,422 GALLIMORE DAIRY RD,STE A,GREENSBORO,NC,27409-9725,(336) 393-0555,HOME INFUSION THERAPY,RENDERING AREA,--,NC,--,--
O20220726003369,PRESENCE HOME CARE,50 UNO CIR,STE EAST,JOLIET,IL,60435-8159,(815) 741-7371,HOME INFUSION THERAPY,RENDERING AREA,LEONORE,IL,--,--
O20220726003369,PRESENCE HOME CARE,50 UNO CIR,STE EAST,JOLIET,IL,60435-8159,(815) 741-7371,HOME INFUSION THERAPY,RENDERING AREA,SENECA,IL,--,--
O20220726003369,PRESENCE HOME CARE,50 UNO CIR,STE EAST,JOLIET,IL,60435-8159,(815) 741-7371,HOME INFUSION THERAPY,RENDERING AREA,ANDRES,IL,--,--
O20220726003369,PRESENCE HOME CARE,50 UNO CIR,STE EAST,JOLIET,IL,60435-8159,(815) 741-7371,HOME INFUSION THERAPY,RENDERING AREA,HOMER GLEN,IL,--,--
O20220726003369,PRESENCE HOME CARE,50 UNO CIR,STE EAST,JOLIET,IL,60435-8159,(815) 741-7371,HOME INFUSION THERAPY,RENDERING AREA,JOLIET,IL,--,--
O20210625001423,"VISITING NURSING ASSOCIATION OF WESTERN NEW YORK, INC.",650 AIRBORNE PKWY,--,CHEEKTOWAGA,NY,14225-1434,(716) 630-8000,HOME INFUSION THERAPY,RENDERING AREA,--,NY,--,ERIE
O20210625001423,"VISITING NURSING ASSOCIATION OF WESTERN NEW YORK, INC.",7070 TELEPHONE RD,--,PAVILION,NY,14525-9705,(585) 252-3900,HOME INFUSION THERAPY,RENDERING AREA,--,NY,--,ERIE
O20210625001423,"VISITING NURSING ASSOCIATION OF WESTERN NEW YORK, INC.",121 1/2 BOLIVAR RD,--,WELLSVILLE,NY,14895-1200,(716) 790-8303,HOME INFUSION THERAPY,RENDERING AREA,--,NY,--,NIAGARA
O20210625001423,"VISITING NURSING ASSOCIATION OF WESTERN NEW YORK, INC.",356 W WASHINGTON ST,--,BATH,NY,14810-1024,(607) 622-6155,HOME INFUSION THERAPY,RENDERING AREA,--,NY,--,LIVINGSTON
O20210625001423,"VISITING NURSING ASSOCIATION OF WESTERN NEW YORK, INC.",130 SOUTH UNION,--,OLEAN,NY,14760-3676,(716) 790-8303,HOME INFUSION THERAPY,RENDERING AREA,--,NY,--,LIVINGSTON
O20210415002250,CORAM ALTERNATE SITE SERVICES INC,2345 WATERS DR,--,MENDOTA HEIGHTS,MN,55120-1163,(651) 452-5600,HOME INFUSION THERAPY,RENDERING AREA,--,MN,--,--
O20221216000740,ACCREDO HEALTH GROUP INC,2915 WATERS RD,STE 109,EAGAN,MN,55121-1562,(651) 681-0885,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,MN,--,--
O20211014001079,PRESENCE HOME CARE,555 W COURT ST,--,KANKAKEE,IL,60901-3664,(815) 937-2475,HOME INFUSION THERAPY,RENDERING AREA,MARTINTON,IL,--,--
O20211014001079,PRESENCE HOME CARE,555 W COURT ST,--,KANKAKEE,IL,60901-3664,(815) 937-2475,HOME INFUSION THERAPY,RENDERING AREA,BOURBONNAIS,IL,--,--
O20211014001079,PRESENCE HOME CARE,555 W COURT ST,--,KANKAKEE,IL,60901-3664,(815) 937-2475,HOME INFUSION THERAPY,RENDERING AREA,CHATSWORTH,IL,--,--
O20220509002548,FACTOR ONE SOURCE PHARMACY LLC,217 GLENN ST,STE 300,CUMBERLAND,MD,21502-2590,(877) 828-3940,HOME INFUSION THERAPY,RENDERING AREA,--,TN,--,--
O20220509002548,FACTOR ONE SOURCE PHARMACY LLC,217 GLENN ST,STE 300,CUMBERLAND,MD,21502-2590,(877) 828-3940,HOME INFUSION THERAPY,RENDERING AREA,--,WA,--,--
O20220509002548,FACTOR ONE SOURCE PHARMACY LLC,217 GLENN ST,STE 300,CUMBERLAND,MD,21502-2590,(877) 828-3940,HOME INFUSION THERAPY,RENDERING AREA,--,WY,--,--
O20220509002548,FACTOR ONE SOURCE PHARMACY LLC,217 GLENN ST,STE 300,CUMBERLAND,MD,21502-2590,(877) 828-3940,HOME INFUSION THERAPY,RENDERING AREA,--,FL,--,--
O20220509002548,FACTOR ONE SOURCE PHARMACY LLC,217 GLENN ST,STE 300,CUMBERLAND,MD,21502-2590,(877) 828-3940,HOME INFUSION THERAPY,RENDERING AREA,--,HI,--,--
O20220509002548,FACTOR ONE SOURCE PHARMACY LLC,217 GLENN ST,STE 300,CUMBERLAND,MD,21502-2590,(877) 828-3940,HOME INFUSION THERAPY,RENDERING AREA,--,MN,--,--
O20220509002548,FACTOR ONE SOURCE PHARMACY LLC,217 GLENN ST,STE 300,CUMBERLAND,MD,21502-2590,(877) 828-3940,HOME INFUSION THERAPY,RENDERING AREA,--,NV,--,--
O20220203001062,MKARE MANAGEMENT INC,147 AUBURN RDG,--,SPRING BRANCH,TX,78070-6001,(210) 663-0169,HOME INFUSION THERAPY,RENDERING AREA,--,TX,--,GUADALUPE
O20220726003369,PRESENCE HOME CARE,50 UNO CIR,STE EAST,JOLIET,IL,60435-8159,(815) 741-7371,HOME INFUSION THERAPY,RENDERING AREA,OSWEGO,IL,--,--
O20220726003369,PRESENCE HOME CARE,50 UNO CIR,STE EAST,JOLIET,IL,60435-8159,(815) 741-7371,HOME INFUSION THERAPY,RENDERING AREA,TINLEY PARK,IL,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,ENCINITAS,CA,--,--
O20211117002138,HOLY MARY HOMEHEALTH CARE INC,1540 E DUNDEE RD,STE 108,PALATINE,IL,60074-8316,(224) 645-7860,HOME INFUSION THERAPY,RENDERING AREA,--,IL,--,KANE
O20211117002138,HOLY MARY HOMEHEALTH CARE INC,1540 E DUNDEE RD,STE 108,PALATINE,IL,60074-8316,(224) 645-7860,HOME INFUSION THERAPY,RENDERING AREA,--,IL,--,WINNEBAGO
O20211117002138,HOLY MARY HOMEHEALTH CARE INC,1540 E DUNDEE RD,STE 108,PALATINE,IL,60074-8316,(224) 645-7860,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,IL,--,DUPAGE
O20211117002138,HOLY MARY HOMEHEALTH CARE INC,1540 E DUNDEE RD,STE 108,PALATINE,IL,60074-8316,(224) 645-7860,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,IL,--,WILL
O20211117002138,HOLY MARY HOMEHEALTH CARE INC,1540 E DUNDEE RD,STE 108,PALATINE,IL,60074-8316,(224) 645-7860,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,IL,--,DEKALB
O20221019000193,ACCREDO HEALTH GROUP INC,520 ELMWOOD PARK BLVD,STE 100,NEW ORLEANS,LA,70123-6826,(501) 731-6113,HOME INFUSION THERAPY,RENDERING AREA,--,LA,--,--
O20221019001992,REGAL HOME HEALTHCARE INC,8205 CASS AVE,STE B,DARIEN,IL,60561-5319,(630) 963-3521,HOME INFUSION THERAPY,RENDERING AREA,--,IL,--,--
O20221229000167,SOLEO HEALTH INC,10119 BROADWAY,--,SAN ANTONIO,TX,78217-4420,(210) 310-3060,HOME INFUSION THERAPY,RENDERING AREA,--,TX,--,--
O20210204001682,"I. V. CARE OF MIDDLE GEORGIA, INC",151 COLLEGE ST,STE A,MACON,GA,31201-1655,(478) 743-8997,HOME INFUSION THERAPY,RENDERING AREA,--,GA,--,MARION
